posting_id,company_id,source,title,sector,body_len,skills,annual_from,annual_to,employment,education,location,keyword,flags,collected_at,judged_at,title_has_ai,verdict,actual_role,fit_score,reason,track,odds,appeal,caution,region,is_offtrack
06736140fc,company_84e1559a,wanted,서비스 운영 담당자,"IT, 컨텐츠",575,,1,8,미표기,미표기,경기,서비스 운영,경력1년+요구,2026-07-16,2026-07-16,False,부적합,서비스 운영·CS — 문의 응대·VOC 수집·사용자 지표 모니터링 (디지털 헬스케어),4,"개인·기관 고객 CS 응대, VOC 수집·보고, 사용자 지표(가입률·완료율·재이용률) 모니터링이 핵심이다. 지표 모니터링은 가볍고 자동화·시스템 구축이 없이 CS 응대가 본류라 타직무 성격.",이커머스 데이터운영,"경력1년+·경기 근무, 직무 실체가 CS라 매칭 약함",,"CS 응대 중심, 지표 모니터링 수준의 데이터 요소만",경기,False
b0f3428ce8,company_f37494d3,wanted,콘텐츠 프로듀서 [AI 엔지니어링 교육],"IT, 컨텐츠",2222,,0,10,미표기,미표기,서울,AI 엔지니어,AI개발성격,2026-07-20,2026-07-20,True,부적합,AI 분야 온라인 강의 콘텐츠 기획·제작 PD — 교육 콘텐츠 제작직,4,"'전통적인 머신러닝 이론과 알고리즘을 이해', 'CNN, RNN 계열부터 Transformer 기반 모델까지 구조와 원리를 이해', '설명에 있어서 절대 틀리지 않을 자신'을 요구한다. ML 이론 전반을 가르치는 자리라 학술적 깊이가 게이트다. 시스템을 만드는 자리가 아니라 강의를 만드는 자리라 브랜드(AI Automation Engineer)와도 어긋난다.",AI 콘텐츠 Ops,학력무관·신입 가능이지만 ML 이론 검증(설명 정확성)이 실질 게이트 — 낮음,,'확실하게 검증하고' 문구 — 이론 검증 절차가 있을 가능성,서울,False
f134f912bc,company_b6a987a0,wanted,"[주니어] 그로스 마케터 (CRM, Growth Marketer), 서울","IT, 컨텐츠",3994,,0,5,미표기,미표기,서울,그로스,AI개발성격,2026-07-20,2026-07-20,False,검토,CRM 그로스 마케팅(주니어) — 직무 상세 미확보,5,"본문이 회사 소개에서 잘려 실제 업무 목록을 확인할 수 없다. CRM 자동화·세그먼트 파이프라인이 실체라면 헤지 트랙에 맞고, 단순 메시지 발송 운영이면 부적합이다. 신입·서울·학력무관이라 조건 자체는 열려 있어 검토로 남긴다.",마케팅 도메인 자동화,주니어·신입 가능·학력무관 — 조건상 서류 시도 가치 있음,SNS 공식 API 발송 자동화 + 다국어 CS봇 운영 경험 → CRM 메시지 자동화·세그먼트 파이프라인에 직결,본문 직무 상세 미확보 — 지원 전 원문에서 CRM 업무가 '운영'인지 '자동화 구축'인지 반드시 확인,서울,False
a451f2c1ae,company_80015aeb,wanted,Forward Deployed Engineer - LLM,"IT, 컨텐츠",1282,,2,8,미표기,미표기,서울,LLM,경력2년+요구|AI개발성격,2026-07-17,2026-07-15,True,검토,산업 LLM/VLM 적용 엔지니어 (경력 2년+ 트랙) — 284807의 경력자 버전,6,"우대사항(LLM 시스템 성능 모니터링·평가 지표 설계·품질 개선 사이클 운영, 데이터 파이프라인 설계·운영, 서비스 개발·배포·운영)은 이용진님 자산과 그대로 겹친다. 그러나 필수 첫 줄이 '2년 이상 LLM 또는 VLM 관련 프로젝트 또는 연구 경험'이라 경력 게이트가 있다. 같은 회사·같은 직무의 신입 공고(wanted:284807)가 열려 있으므로 그쪽이 우선이다.",AI 에이전트/LLM 앱,2년 경력 명시 — 신입 공고(284807)로 우회 지원하는 것이 합리적,LLM 시스템 평가 지표 설계·품질 개선 사이클 운영(평가셋 69문항 + CI 회귀) — 다만 284807로 지원할 것,경력 2년 이상 필수 · 동일 직무 신입 공고가 별도로 존재하므로 중복 지원 주의,서울,False
e6f1657dad,company_05d07c6c,wanted,서비스 운영 매니저,"예술, 스포츠, 여가",1291,,1,5,미표기,미표기,서울,서비스 운영,경력1년+요구,2026-07-16,2026-07-16,False,부적합,물류·오퍼레이션 매니저 — 입출고·검수·SCM·인력 관리 (컬렉터블 카드),2,"입출고·검수 오퍼레이션 고도화, 수출입 오더 대응, 자재·비용·리소스 관리(SCM), 운영 인력 관리·교육이 핵심이다. 물류·생산 운영 직무라 이용진의 데이터·자동화 자산과 무관.",트랙밖,물류·SCM·인력관리 경험을 요구해 매칭 낮음,,물류·오퍼레이션·SCM 직무,서울,True
d8119ea57c,company_b6a987a0,wanted,"데이터 분석가 (Growth Data Analyst), 부산","IT, 컨텐츠",3745,,0,10,미표기,미표기,부산,데이터 분석가,,2026-07-17,2026-07-15,False,검토,커머스(주문 플랫폼) 그로스 데이터 분석 — 부산 근무,6,"주문·결제 플랫폼 그로스 데이터로 이용진님의 매출 데이터 실무와 축이 같고 신입·학력무관이다. 다만 근무지가 부산이고, 확보된 본문이 회사 소개까지만이라 자격요건을 확인하지 못했다.",이커머스/데이터 운영,신입·학력무관 — 서류 승산은 있으나 부산 근무 수용 여부가 선결 조건,커머스 매출·정산 데이터 대시보드 + 손익분기 ROAS 게이트 도입 경험,부산 근무. 본문 일부 미확보(직무 요건 미수집) — 원문 재확인 필요,부산,False
02fee74b44,company_b6a987a0,wanted,"그로스 마케터 (CRM, Growth Marketer), 부산","IT, 컨텐츠",3993,,0,10,미표기,미표기,부산,그로스,AI개발성격,2026-07-20,2026-07-20,False,부적합,"CRM 그로스 마케팅 — 직무 상세 미확보, 제목상 CRM 캠페인 운영",3,"본문이 회사 소개로만 채워져 실제 업무를 확인할 수 없다. 제목의 'CRM 그로스 마케터'는 메시지 발송·캠페인 운영 성격이 강해 순수 실행직일 가능성이 높고, 근무지가 부산이라 지역 조건도 맞지 않는다.",트랙밖,신입 가능하나 근무지 부산 — 지원 실익 낮음,,본문 직무 상세 미확보 + 근무지 부산,부산,True
55047bd1b4,company_77455889,wanted,콘텐츠 마케터 (AI 콘텐츠),"IT, 컨텐츠",2070,,1,100,미표기,미표기,서울,AI 콘텐츠,경력1년+요구,2026-07-17,2026-07-16,True,부적합,인하우스 콘텐츠 마케터 — DA/VA 광고 소재·상세페이지·SNS 제작,4,"광고 소재(DA/VA) 기획·제작, 상세/이벤트 페이지 기획, 릴스·숏츠·카드뉴스 제작이 핵심으로 디자인·콘텐츠 제작 실무 직무다. Figma·제작 역량을 요구하고 데이터·자동화 신호가 없다.",AI 콘텐츠 Ops,제작 포트폴리오(디자인)를 요구해 이용진 자산으로는 서류 통과 어려움,,콘텐츠·디자인 제작 중심의 마케팅 실행직,서울,False
fce106c0a4,company_7e728e68,wanted,데이터 분석가,"IT, 컨텐츠",1236,,0,100,미표기,미표기,서울,데이터 분석가,,2026-07-17,2026-07-15,False,지원권장,"패션·뷰티 커머스 플랫폼 데이터 분석 — 스쿼드 소속, 실험·지표 체계 설계",7,"'패션·라이프스타일·뷰티·콘텐츠 영역에서 성장 기회 발굴', '커머스 및 플랫폼 데이터에 대한 이해도가 높은 분이면 더 좋아요', 'SQL과 Python으로 복잡한 데이터를 추출·가공'. 이용진님의 화장품 D2C 광고·매출·정산 데이터 실무가 도메인 가점으로 그대로 붙는 자리다. 신입·학력무관. '새로운 기술·툴 도입에 적극적이며 팀 생산성을 높이는 방법을 탐구'라는 우대도 자동화 강점과 맞물린다.",이커머스/데이터 운영,신입 지원 가능·학력무관. 다만 지원자 풀이 두꺼운 인기 기업 — 커머스 도메인 + 자동화라는 조합으로 차별화해야 함,① 화장품·뷰티 D2C 광고·매출 데이터 실무(도메인 직결) ② 9채널 통합 대시보드로 공헌이익·손익분기 ROAS 의사결정 게이트 도입 → '지표 성과 체계 설계' 요건 ③ 사내 데이터 분석 봇 제작기를 낸 회사라 CS봇·LLM 앱 이력이 '툴 도입 적극성' 우대에 정면으로 걸림,A/B 테스트·실험 설계 경험은 상대적으로 약한 영역 — 지원서에서 데이터 신뢰성·자동화 축으로 무게중심을 옮길 것,서울,False
99082a54c7,company_cbd83262,wanted,서비스 운영 (야간),금융,2747,,0,10,미표기,미표기,서울,서비스 운영,,2026-07-16,2026-07-16,False,부적합,해외송금 운영(야간) — 가이드라인 기반 송금 처리 운영,3,"'화려한 기교보다 기본기, 정해진 프로세스 준수'를 강조하는, 가이드라인 기반의 반복 송금 운영 실무다. 데이터·자동화·개선 여지가 명시적으로 제한되고 야간 근무라 매칭이 낮다.",트랙밖,신입 가능하나 직무가 정형 운영 실무라 이용진 자산과 안 맞음,,"야간 근무, 정형 프로세스 준수 운영 중심",서울,True
a4839e438b,company_848fc09d,wanted,[미리디] 데이터 분석가 (Data Analyst),"IT, 컨텐츠",3962,,2,6,미표기,미표기,서울,데이터 분석가,대졸요구|경력2년+요구,2026-07-17,2026-07-15,False,검토,디자인 플랫폼·PoD 커머스 프로덕트 데이터 분석 — 전사 지표·BI 거버넌스,5,"'전사 관점에서 주요 지표를 정의하고 모니터링', '신뢰도 높은 BI 리포트와 대시보드 제공', 'Commerce·Subscription 도메인 스쿼드'는 결이 맞는다. 그러나 대졸·경력 2년+ 요구에 Amplitude·Databricks·Tableau 전문성을 '최고 수준'으로 요구해 신입 진입 문턱이 높다.",이커머스/데이터 운영,대졸 요구 + 경력 2년 이상 — 고졸·신입 서류컷 위험이 큼. 지원한다면 대시보드 포트폴리오를 전면에 세워야 함,9채널 통합 대시보드 + 데이터 정합 검증(집계 잘림 규명) → '신뢰도 높은 BI'와 '데이터 거버넌스' 요건에 직접 대응,대졸·경력 2년+ 이중 게이트. 우선순위는 낮게,서울,False
de190d801f,company_b6a987a0,wanted,"[주니어] 데이터 분석가 (Growth Data Analyst), 서울","IT, 컨텐츠",3744,,0,5,미표기,미표기,서울,데이터 분석가,,2026-07-17,2026-07-15,False,검토,커머스(주문 플랫폼) 그로스 데이터 분석 — 주니어 일반 전형,6,"주문·결제 플랫폼의 그로스 데이터는 이용진님의 매출·정산 데이터 실무와 같은 축이고, 주니어·학력무관 전형이라 문이 열려 있다. 다만 확보된 본문이 회사 소개까지만이라 실제 자격요건(SQL 수준·경력 요구)을 확인하지 못했다.",이커머스/데이터 운영,'주니어' 명시·학력무관 — 서류 승산 있음. 지원 전 원문에서 자격요건을 반드시 확인할 것,커머스 매출·정산 데이터 통합 대시보드 + 공헌이익·손익분기 ROAS 의사결정 게이트 도입 → '그로스 지표로 의사결정을 바꾼 경험'을 수치로 제시 가능,본문 일부 미확보(회사 소개만 수집됨) — 자격요건·경력 요구가 확인되지 않았다. 원문 재확인 필요,서울,False
e323dc1237,company_80015aeb,wanted,[신입] Forward Deployed Engineer - LLM,"IT, 컨텐츠",1013,,0,1,미표기,미표기,서울,LLM,AI개발성격,2026-07-17,2026-07-15,True,지원권장,산업 현장 문제를 LLM/Agent로 푸는 Forward Deployed Engineer (신입 트랙),8,"신입 공고인데 필수 요건이 'LLM 또는 VLM 모델을 활용한 개발 또는 실무 적용 경험'·'Python 능숙, 실제 문제 해결을 위한 코드 구현 가능'이다. 학위·논문·코딩테스트가 아니라 만들어본 것을 게이트로 삼았고, 우대에 있는 'LLM/RAG 파이프라인 평가 경험'·'데이터 파이프라인 설계·구축·운영 경험'·'AI Agent 설계 및 개발 경험'·'실제 사용 가능한 수준의 서비스를 개발·배포해 본 경험'이 이용진님 자산과 4개 모두 겹친다.",AI 에이전트/LLM 앱,신입 전용 공고 + 학위 게이트 없음 + 우대사항 4개 정면 충족 — 이 배치에서 가장 관문이 열려 있는 LLM 엔지니어 자리 중 하나,"lume 다국어 CS봇을 실제 운영에 배포(서비스 개발·배포 경험), 평가셋 69문항 회귀로 LLM 파이프라인 품질 측정, 9채널 수집 파이프라인 설계·운영, 비개발 현업과 문제 정의","'RAG, Fine tuning 등으로 LLM 모델 성능 향상'이 업무에 포함 — 파인튜닝 경험 부재는 학습 의지로 보완해 서술할 것",서울,False
0f34e0bd81,company_038aed95,wanted,[인턴] Channel Operations (온라인 MD),"판매, 유통",2956,,0,1,미표기,미표기,서울,Operations,,2026-07-15,2026-07-15,False,지원권장,쿠팡·네이버·아마존 등 온라인 판매채널 리스팅 관리 + 매출·광고·랭킹 데이터 취합·프로모션 운영 — 이커머스 데이터 운영 정통,8,"'네이버, 쿠팡 등 국내 이커머스 및 아마존, 쇼피 등 글로벌 이커머스 리스팅 관리, 매출 및 광고 데이터, 랭킹 데이터의 취합 및 관리, 프로모션의 기획 및 진행' — zipiel에서 9개 채널(쿠팡·네이버·스마트스토어 포함) 광고·매출 데이터를 무인 수집한 경험과 업무가 사실상 동일하다. 회사가 'AI 기반 커머스 운영 인프라를 자체 구축', '극단적으로 자동화된 오퍼레이션 구조'를 지향한다고 명시 — 자동화 역량이 곧 가점이 되는 조직. Beauty & Personal Care 브랜드 운영이라 도메인도 겹친다.",이커머스 데이터운영,신입·학력무관 인턴이라 고졸 서류컷 위험이 가장 낮은 축. 데이터 취합을 손으로 하는 자리에 '이걸 자동화해봤다'로 들어가면 지원자 풀에서 확실히 튄다.,9채널 광고·매출 데이터 무인 수집 + 통합 대시보드(adloop) — 채널별 매출·광고 데이터 취합이 이 자리의 핵심 반복업무다. 화장품 D2C 실무 경험이 Beauty 브랜드 운영과 직결. 이상 소진 추적·집계 정합 사고 규명 = 랭킹/광고 데이터 신뢰성 확보 역량.,인턴 포지션(최소 6개월 근무 조건) — 정규 전환 여부·처우를 지원 전 확인할 것.,서울,False
6f0ca9325b,company_eefc6c66,wanted,그로스해킹 퍼포먼스마케터(2~5년),기타 서비스업,754,,2,5,미표기,미표기,서울,그로스,경력2년+요구,2026-07-20,2026-07-20,False,부적합,대행사 퍼포먼스 마케터 — 매체 플래닝·운영·리포팅,2,"'Paid 매체(DOOH, Meta, Google, Kakao 등) 운영 및 최적화', '콘텐츠 기획 및 디렉팅', '클라이언트 보고'가 업무로 전형적인 대행사 실행직이다. 우대사항도 뷰티·패션 브랜드 경험이라 방향이 어긋난다.",트랙밖,그로스·퍼포먼스 경력 2년 이상 요구 — 승산 낮음,,대행사 실행직,서울,True
d79af51eb1,company_80015aeb,wanted,[병역특례 전문연구요원] Forward Deployed Engineer - LLM,"IT, 컨텐츠",1176,,0,1,미표기,미표기,서울,LLM,AI개발성격,2026-07-17,2026-07-15,True,부적합,병역특례 전문연구요원 한정 산업 LLM 엔지니어,2,'본 포지션은 전문연구요원 포지션입니다. 전문연구요원 편입/전직이 가능하신 분만 지원 부탁 드립니다'라고 명시돼 지원 자격이 제한된다. 직무 자체(마키나락스 FDE-LLM)는 검토할 값어치가 있으나 이 공고는 관문이 다르다 — 같은 직무의 신입 공고(wanted:284807)로 지원하는 것이 맞다.,트랙밖,전문연구요원 편입 자격이 게이트 — 대신 284807(신입 FDE-LLM)로 지원할 것,,전문연구요원 한정 공고 — 동일 직무 신입 공고가 별도로 있음,서울,True
bbe5eb1eaf,company_0b68e57d,wanted,사고대차 중개 운영 매니저,"IT, 컨텐츠",656,,2,100,미표기,미표기,서울,운영 매니저,경력2년+요구,2026-07-15,2026-07-15,False,부적합,"모빌리티 탁송·사고대차 중개 서비스 운영 — 고객사·파트너사 소통, 서비스 품질 관리",3,"'서비스 품질 향상을 위한 프로세스 개선'이 한 줄 있으나 그 외 정보가 빈약하고, 실체는 사고대차 중개 운영·고객 응대다. 데이터 수집·대시보드·AI 도구 신호가 전무하고 관련 분야 경력 2년 이상을 요구한다.",트랙밖,모빌리티 유관 경력 2년 요구 → 낮음,,본문이 회사 홍보 문구 위주로 직무 정보가 빈약함,서울,True
d5ac6b31d2,company_ba90c18e,wanted,서비스 오퍼레이터/운영 매니저 (Operations Manager),금융,986,,0,5,미표기,미표기,서울,Operations Manager,대졸요구,2026-07-17,2026-07-15,False,부적합,"핀테크 선정산 금융상품 운영 — 상품 심사, 리스크 관리, 금융기관 커뮤니케이션",3,"'국내외 4년제 대학 졸업(예정)자'가 자격요건 첫 줄이고, 업무는 금융상품 심사와 리스크 관리다. 상경·금융 전공과 금융 자격증을 우대하는 전형적 금융 운영직이라 데이터·자동화 트랙과 무관.",트랙밖,4년제 대졸 명시 요건 → 고졸 서류컷 확정적,,"4년제 대졸 필수(하드 컷), 금융 심사 도메인",서울,True
3ece109d4a,company_78f9bd22,wanted,AI 솔루션 마케터 (신입 ~ 1년),"IT, 컨텐츠",1710,"Google Analytics,마케팅 운영,마케팅 분석,바이럴 마케팅,Figma",0,1,미표기,미표기,서울,AI 솔루션,,2026-07-15,2026-07-15,True,지원권장,이커머스 AI 솔루션(리뷰·인플루언서) B2B 마케팅 — 콘텐츠 + 캠페인 + 데이터 분석,7,"제품이 VREVIEW(리뷰 영상 자동 수집·분석)와 Spray(인플루언서 콘텐츠 분석)로, 이용진님이 실무로 만든 시딩 크리에이터 발굴·광고 레퍼런스 수집 자동화와 도메인이 정확히 겹친다. 'GA4·광고 플랫폼·CRM 데이터를 분석해 성과를 측정'이라는 데이터 축도 있고 '경력 유무와 관계없이'를 명시했다. 다만 업무의 절반은 블로그·뉴스레터·SNS 콘텐츠 제작이라 데이터·자동화 비중이 목표보다 낮다.",Growth/Marketing Ops,신입~1년·학력무관·'경력 유무와 관계없이' 명시 — 서류 승산 충분,인스타 해시태그 기반 시딩 크리에이터 발굴 자동화 + 광고 레퍼런스 수집(refradar) → Spray/VREVIEW 제품 이해도를 지원서에서 바로 증명. 9채널 광고 데이터 대시보드 → 'GA4·광고 플랫폼 데이터로 성과 측정' 요건 상회,B2B 콘텐츠 제작(블로그·뉴스레터·웨비나) 비중이 커서 자동화·시스템 구축 업무가 적을 수 있음. 지원 시 '데이터 기반 마케팅 분석가' 축을 강조할 것,서울,False
cb30160bdc,company_4b121ba4,wanted,모바일 AI Agent Engineer,"IT, 컨텐츠",1127,,1,35,미표기,미표기,서울,AI Agent,대졸요구|경력1년+요구,2026-07-20,2026-07-20,True,부적합,모바일 앱 자율 실행 에이전트 개발 — 안드로이드·LLM/sLLM 최적화,2,"자격요건에 '인서울 4년제 학사 졸업 또는 유사'가 문자 그대로 적혀 있다. KAIST 교원창업 딥테크로 '컴퓨터 전공자 및 이공계 전공자'도 명시했고, 업무는 sLLM 모델·추론 파이프라인 최적화라 연구·모델 트랙이다.",AI 에이전트/LLM 앱,인서울 4년제 학사 명시 — 고졸 서류컷 확정적,,학벌 조건을 공고에 직접 명시한 자리,서울,False
5addf6ba09,company_7125cb9b,wanted,IT Operations Engineer,"IT, 컨텐츠",1702,,0,12,미표기,미표기,서울,Operations,,2026-07-15,2026-07-15,False,부적합,정보보호팀 내 인프라 운영(SaaS·MDM·계정·디바이스 관리) — 정보보안/인프라 엔지니어,3,"'정보보호팀 내 인프라팀 소속으로 전사 인프라 관리', 'MDM 솔루션을 통해 보안 정책을 적용', 'AWS/Azure infra 설정 경험 우대'. 배제 대상(보안/인프라)에 직결. 본문 앞부분에 Data Analyst 소개가 잘못 섞여 있으나 실제 JD는 IT 인프라 운영이다. 비즈니스 레벨 영어도 필수.",트랙밖,인프라·보안 스킬 + 비즈니스 영어 필수 — 승산 없음,,본문에 Data Analyst 설명이 섞여 있어 오인하기 쉬움 — 실체는 인프라 운영.,서울,True
6d7a93f37b,company_b975ca74,wanted,커머스 운영 담당자,"IT, 컨텐츠",1133,,1,3,미표기,미표기,서울,커머스 운영,경력1년+요구,2026-07-17,2026-07-15,False,지원권장,히로인스(시니어 여성 디스커버리 커머스) 운영 전반 + 데이터 기반 프로세스 구축 — AI Native 조직,9,"'데이터 분석을 통해 운영 전략을 수립하고 리소스를 최적화 할 수 있는 프로세스를 구축합니다'가 담당 업무 2번이고, 우대에 'SQL 역량'과 '업무 프로세스 상의 비효율적인 부분을 찾아내고 이를 시스템적으로 개선하거나 자동화 해 본 경험'이 그대로 적혀 있다. 회사가 Spec-Driven-Development OS(플래티)를 만든 AI Native 조직이라 Claude Code 기반 자동화 이력이 감점이 아니라 가점이 되는 드문 환경.",업무자동화/AX,'서비스 운영 및 CX 분야 1년 이상' 요구가 유일한 벽 — AI Native 조직이라 실물 자동화 포트폴리오(adloop·lume)의 설득력이 학력·연차를 덮을 여지가 큼,반복 CS·운영 업무를 다국어 CS봇(2층 가드레일·평가셋 69문항·CI)으로 시스템화한 이력 + SQL·Supabase로 매출 데이터를 직접 다룬 경험 — 공고의 '시스템적 개선/자동화 경험' 항목에 1:1 대응,경력 1년+ 요구 · 고객 직접 소통(CX) 비중이 실제로 얼마나 되는지 면접에서 확인 필요,서울,False
3817c6f817,company_d0577f9b,wanted,AgTech 데이터 분석가,"IT, 컨텐츠",764,,0,100,미표기,미표기,서울,데이터 분석가,AI개발성격,2026-07-17,2026-07-15,False,검토,축산 환경·생체 데이터 분석 — 영상·사운드 비정형 데이터 포함,5,"'데이터 파이프라인 설계 및 유지', '데이터 인사이트 기반 의사결정 지원'은 겹치지만, 핵심이 '농업 환경 및 생체 데이터', '영상·사운드 등 비정형 데이터에서 분석 관점 발굴'이고 통계적 사고를 핵심 역량 1번으로 건다. 축산 도메인은 이용진님 자산이 전혀 붙지 않는 영역이다.",이커머스/데이터 운영,"신입·학력무관이라 서류는 열리나, 도메인·통계 역량에서 경쟁 열위",수집 파이프라인 설계·운영 경험(9채널 무인 수집)은 '지속 가능한 데이터 파이프라인 설계 및 유지' 요건에 직접 대응,축산·농업 도메인이 목표 트랙과 무관. ML/DL 우대. 우선순위 낮게 둘 것,서울,False
0a2185d1bf,company_b6a987a0,wanted,[부산] 프로모션 운영 매니저(AX),"IT, 컨텐츠",3791,,0,5,미표기,미표기,부산,운영 매니저,,2026-07-15,2026-07-15,False,검토,카페 주문 플랫폼의 프로모션 운영(AX 트랙) 부산 근무 — 직무 상세는 본문 미확보(회사 소개만 노출),5,서울 공고(wanted:314776)와 동일 직무·동일 본문이나 근무지가 부산이다. 직무 적합성(AX·신입 가능)은 같지만 지역 이동 부담이 커 우선순위를 낮춘다. 서울 자리가 열려 있는 한 이쪽을 먼저 쓸 이유가 없다.,업무자동화/AX,신입 가능·학력 무관추정으로 승산 자체는 양호하나 근무지 이전 전제,프로모션 성과 데이터 집계·리포트 자동화 경험(9채널 대시보드),부산 근무 · 본문 직무 상세 미확보(회사 소개만) — 서울 공고(wanted:314776) 우선,부산,False
dce745971e,company_b6a987a0,wanted,[서울] 프로모션 운영 매니저(AX),"IT, 컨텐츠",3800,,0,5,미표기,미표기,서울,운영 매니저,,2026-07-15,2026-07-15,False,지원권장,카페 주문 플랫폼의 프로모션 운영(AX 트랙) — 직무 상세는 본문 미확보(회사 소개만 노출),7,"본문이 회사 소개에서 잘려 담당업무를 확인하지 못했지만, 직무명에 'AX'가 명시된 프로모션 운영직이고 경력 신입~·학력 무관추정이다. 'Pay+Data+Lab'을 사명으로 자영업 데이터의 IT화를 내건 회사라 프로모션 성과 데이터·자동화가 붙을 개연성이 높다. 목표 포지셔닝(AX 운영자)과 직무명이 정면으로 일치하는 몇 안 되는 자리.",업무자동화/AX,신입 가능·학력 무관추정 → 서류 승산 양호. AX 포트폴리오가 직무명과 그대로 맞물림,"9채널 광고·매출 데이터 무인 수집 + 통합 대시보드, 반복 마케팅 오퍼레이션 자동화 → 프로모션 성과 집계·리포트 자동화 제안으로 AX 직무 적합성 증명",본문 직무 상세 미확보(회사 소개만) — 원티드 원문에서 담당업무를 확인한 뒤 지원할 것,서울,False
8174f5944a,company_a734278c,wanted,게임 데이터 분석가,"IT, 컨텐츠",1473,,0,7,미표기,미표기,경기,데이터 분석가,,2026-07-17,2026-07-15,False,검토,게임 데이터 정제·대시보드·리포트 자동화 + 로그 설계,6,"'반복적인 분석 리포트 출력을 자동화하고 주요 지표를 시스템화', 'Python·SQL로 데이터 가공', '생성형 AI를 분석 업무·리포팅에 접목해 생산성을 극대화해본 경험' 우대는 이용진님 강점과 정면으로 맞는다. 다만 'ML/DL 기술 활용 예측 모델 개발'과 게임 지표(LTV·ARPU·CPI) 이해가 함께 요구되고, BigQuery·Airflow·dbt 등 데이터 엔지니어링 스택 경험을 본다.",이커머스/데이터 운영,"신입·학력무관, '리포트 자동화 + 생성형 AI 활용'이라는 두 우대사항을 동시에 만족하는 지원자는 드묾 — 승산 있음",GitHub Actions cron 무인 수집 + 리포트 자동화 → '반복 분석 리포트 자동화' 요건 그대로. Claude API로 분석·리포팅 생산성을 올린 실물 사례 제시 가능,ML/DL 예측 모델 개발이 담당업무에 포함됨. 게임 도메인 이해 요구. 경기 근무,경기,False
51e1faab70,company_bfd4d629,wanted,그로스/퍼포먼스 마케터,"IT, 컨텐츠",2466,,1,3,미표기,미표기,서울,그로스,경력1년+요구,2026-07-20,2026-07-20,False,부적합,에듀테크 인하우스 마케터 — SA/DA/CRM/오프라인 광고 기획·실행,3,'교육 분야의 SA/DA/CRM/오프라인 지면 광고 기획 및 실행'이 핵심 업무이고 '풀스택 마케터로 성장'을 내세운다. 자체 SaaS를 운영하지만 이 자리는 그 제품을 '마케팅하는' 역할이라 시스템 구축과 무관하다.,트랙밖,"경력 1년+ 요구, 학력무관 — 진입은 가능하나 직무가 방향과 어긋남",,순수 마케팅 실행직,서울,True
5c5e262312,company_17b01e87,wanted,[전문연구요원] AIRE LLM Post-training,"IT, 컨텐츠",2439,,0,1,미표기,미표기,서울,LLM,,2026-07-17,2026-07-15,True,부적합,병역특례 전문연구요원 한정 Foundation 모델 사후학습 연구,1,공고 첫 줄에 '본 공고는 병역특례에 해당하는 전문연구요원을 희망하는 분들에 한해 지원하실 수 있으며'라고 지원 자격을 제한한다. 전문연구요원은 통상 석사 이상 요건이고 직무도 강화학습 기반 사후학습 연구다. 지원 자격 자체가 닫혀 있다.,트랙밖,전문연구요원 자격 없으면 지원 불가,,지원 자격 제한(병역특례 전문연구요원) + 모델 학습 연구직,서울,True
369f25ac0f,company_17b01e87,wanted,[인턴] AI Research Engineer - LLM Post-training,"IT, 컨텐츠",2321,,0,1,미표기,미표기,경기,LLM,,2026-07-17,2026-07-15,True,부적합,Foundation 모델 사후학습 연구 (RLHF·RLVR·OPD·강화학습),2,"Reinforcement learning for LLM, 초고품질 데이터 필터링 시스템, 세계 최고 수준의 사후 학습 기술 개발이 업무다. 모델 아키텍처·학습 알고리즘 연구직이라 학위·논문 게이트가 실질적으로 작동하는 자리다.",트랙밖,Post-training 연구 인턴 — 대학원 연구 경력이 사실상 전제,,모델 학습 연구직,경기,True
3e44c32163,company_ed392234,wanted,그로스 마케터,"판매, 유통",758,,1,100,미표기,미표기,경기,그로스,경력1년+요구,2026-07-20,2026-07-20,False,부적합,K-뷰티 브랜드(식스킨) 데이터 마케팅 — 픽셀·GA4 기반 캠페인,1,회사가 'K-뷰티 브랜드 식스킨'을 운영하는 기능성 화장품·뷰티 디바이스 기업이라 뷰티 도메인 제외(본인 선호)에 해당한다. 학력 고졸 이상·데이터 분석 우대라 조건은 맞지만 도메인이 타깃이 아니다.,트랙밖,고졸 이상 명시라 조건은 통과하나 도메인이 제외 대상,,뷰티 도메인 제외(본인 선호),경기,True
f3e0092c3a,company_b6a987a0,wanted,"[주니어] 데이터 엔지니어 (Growth Data Engineer), 서울","IT, 컨텐츠",3449,,0,5,미표기,미표기,서울,Data Engineer,AI개발성격,2026-07-20,2026-07-20,False,검토,카페 주문 플랫폼의 주니어 그로스 데이터 엔지니어(서울) — 본문에 직무 상세 미확보,6,주니어·신입 대상 + 서울 근무 + 커머스 주문·결제 데이터라 트랙 2(데이터 시스템 경험 축적)에 부합한다. 다만 본문이 회사 소개뿐이라 파이프라인 구축 비중인지 리포트 조회 비중인지 확인이 안 돼 지원권장까지는 올리지 않는다.,이커머스 데이터운영,신입~·학력 무관추정으로 서류가 열려 있음 — 포트폴리오(adloop 대시보드)로 주니어 경쟁 가능,"9채널 무인 수집 + 통합 대시보드 구축, 공헌이익·손익분기 ROAS 게이트 도입 → 그로스 지표를 직접 설계·계산한 경험",본문 직무 상세 미확보(회사 소개만) — 지원 전 원티드 원문에서 업무 범위 확인 필요,서울,False
